coef,b,se,z,p,ci_low,ci_high
1.ai_level,.1175397809926574,.0098828088176894,11.893357765079,0,.0981694757099862,.1369100862753286
2.ai_level,.1767970022596964,.0108028507297333,16.36577295038317,0,.1556234148294191,.1979705896899737
