coef,b,se,z,p,ci_low,ci_high
1.ai_level,.1149823673172028,.0099066422568295,11.60659326705126,0,.095565348493817,.1343993861405886
2.ai_level,.1615262043099708,.0115547197103218,13.97924037617978,0,.1388789536777401,.1841734549422015
